t v1 a1 v2 a2 v3 a3 v4 a4
20512000 3.389 -0.82 3.384 -1.83 3.403 -0.16 3.394 -0.06
20513000 3.394 -0.91 3.384 -1.72 3.403 -0.16 3.394 -0.05
20514000 3.389 -0.89 3.384 -1.70 3.408 -0.16 3.394 0.12
20515000 3.394 -0.96 3.384 -1.83 3.403 -0.22 3.394 -0.13
20516000 3.389 -1.06 3.384 -1.79 3.403 -0.20 3.394 -0.07
20517000 3.394 -0.88 3.384 -1.72 3.408 -0.08 3.394 -0.06
20518000 3.394 -0.73 3.384 -1.75 3.403 -0.17 3.389 -0.03
20519000 3.389 -0.86 3.384 -1.84 3.408 -0.19 3.394 -0.08
20520000 3.389 -1.17 3.384 -1.75 3.403 -0.22 3.389 0.01
20521000 3.389 -0.97 3.384 -1.77 3.403 -0.17 3.394 -0.04
20522000 3.389 -0.76 3.384 -1.83 3.403 -0.15 3.394 -0.14
20523000 3.389 -0.88 3.384 -1.75 3.403 -0.19 3.394 -0.02
20524000 3.394 -1.04 3.384 -1.71 3.403 -0.20 3.394 0.08
20525000 3.389 -0.95 3.384 -1.74 3.403 -0.19 3.394 -0.07
20526000 3.394 -0.93 3.384 -1.73 3.408 -0.16 3.394 -0.12
20527000 3.389 -0.86 3.384 -1.76 3.403 -0.18 3.394 0.03
20528000 3.394 -0.76 3.379 -1.74 3.408 -0.18 3.394 -0.11
20529000 3.389 -1.09 3.384 -1.88 3.403 -0.20 3.394 -0.05
20530000 3.394 -1.04 3.384 -1.84 3.403 -0.14 3.389 -0.05
20531000 3.389 -0.71 3.384 -1.73 3.403 -0.16 3.394 -0.06
20532000 3.389 -0.63 3.384 -1.79 3.403 -0.26 3.394 -0.05
20533000 3.389 -1.00 3.389 -1.73 3.408 -0.19 3.394 -0.04
20534000 3.389 -1.10 3.389 -1.73 3.408 -0.18 3.389 0.06
20535000 3.389 -0.93 3.384 -1.73 3.403 -0.23 3.394 -0.05
20536000 3.389 -0.86 3.379 -1.89 3.403 -0.19 3.394 -0.07
20537000 3.394 -0.84 3.384 -1.71 3.403 -0.20 3.394 0.03
20538000 3.389 -0.98 3.384 -1.71 3.408 -0.13 3.394 -0.02
20539000 3.394 -0.97 3.384 -1.76 3.408 -0.16 3.394 -0.12
20540000 3.389 -0.92 3.384 -1.79 3.408 -0.16 3.394 -0.03
20541000 3.389 -0.71 3.384 -1.76 3.408 -0.17 3.394 -0.00
20542000 3.394 -0.88 3.384 -1.82 3.408 -0.18 3.394 -0.06
20543000 3.389 -1.08 3.389 -1.73 3.403 -0.21 3.394 -0.03
20544000 3.394 -0.93 3.384 -1.75 3.403 -0.21 3.389 -0.01
20545000 3.389 -0.79 3.384 -1.81 3.408 -0.21 3.394 -0.08
20546000 3.394 -0.90 3.384 -1.79 3.408 -0.16 3.394 -0.04
20547000 3.394 -1.09 3.384 -1.67 3.403 -0.20 3.394 -0.01
20548000 3.394 -1.08 3.389 -1.66 3.403 -0.16 3.394 -0.02
20549000 3.389 -0.84 3.384 -1.76 3.403 -0.12 3.394 -0.10
20550000 3.389 -0.90 3.384 -1.75 3.403 -0.20 3.394 -0.11
20551000 3.394 -0.91 3.384 -1.75 3.403 -0.15 3.394 0.06
20552000 3.389 -0.94 3.384 -1.77 3.408 -0.19 3.394 -0.08
20553000 3.394 -1.09 3.389 -1.78 3.403 -0.20 3.394 -0.06
20554000 3.394 -0.83 3.384 -1.75 3.403 -0.23 3.394 0.01
20555000 3.394 -0.74 3.379 -1.87 3.408 -0.10 3.394 -0.08
20556000 3.389 -0.88 3.384 -1.72 3.403 -0.19 3.394 -0.06
20557000 3.394 -1.02 3.389 -1.73 3.403 -0.19 3.394 -0.05
20558000 3.389 -0.94 3.384 -1.78 3.403 -0.19 3.394 -0.03
20559000 3.389 -0.84 3.384 -1.84 3.408 -0.23 3.394 -0.12
20560000 3.394 -0.93 3.384 -1.71 3.403 -0.16 3.394 -0.00
20561000 3.394 -0.98 3.384 -1.67 3.403 -0.20 3.394 0.01
20562000 3.394 -0.94 3.384 -1.77 3.403 -0.24 3.394 -0.16
20563000 3.394 -0.85 3.384 -1.75 3.408 -0.21 3.394 -0.08
20564000 3.394 -0.91 3.384 -1.77 3.403 -0.19 3.394 0.10
20565000 3.389 -0.84 3.384 -1.74 3.403 -0.13 3.394 -0.08
20566000 3.394 -1.15 3.384 -1.78 3.403 -0.19 3.394 -0.12
20567000 3.389 -0.98 3.384 -1.76 3.403 -0.11 3.394 -0.05
20568000 3.389 -0.80 3.384 -1.72 3.403 -0.11 3.394 -0.07
20569000 3.394 -0.74 3.384 -1.75 3.403 -0.18 3.394 -0.07
20570000 3.394 -1.08 3.389 -1.69 3.403 -0.19 3.394 0.04
20571000 3.394 -1.03 3.389 -1.64 3.403 -0.20 3.394 -0.02
20572000 3.394 -0.89 3.384 -1.71 3.408 -0.14 3.394 -0.10
20573000 3.394 -0.96 3.384 -1.80 3.408 -0.20 3.394 -0.03
20574000 3.394 -0.91 3.384 -1.72 3.403 -0.20 3.394 0.00
20575000 3.389 -0.93 3.384 -1.76 3.403 -0.14 3.394 -0.07
20576000 3.394 -0.98 3.384 -1.78 3.408 -0.21 3.394 -0.06
20577000 3.389 -0.96 3.384 -1.74 3.403 -0.13 3.389 -0.02
20578000 3.394 -0.79 3.384 -1.80 3.403 -0.24 3.394 0.02
20579000 3.389 -0.86 3.389 -1.77 3.403 -0.18 3.394 -0.11
20580000 3.389 -1.09 3.389 -1.73 3.403 -0.20 3.394 -0.04
20581000 3.389 -0.92 3.384 -1.74 3.408 -0.21 3.389 0.06
20582000 3.389 -0.73 3.384 -1.74 3.408 -0.23 3.394 -0.05
20583000 3.389 -0.93 3.384 -1.84 3.403 -0.17 3.394 -0.06
20584000 3.394 -1.08 3.384 -1.64 3.403 -0.18 3.394 0.00
20585000 3.389 -0.85 3.384 -1.65 3.403 -0.20 3.394 -0.06
20586000 3.389 -0.87 3.389 -1.84 3.408 -0.17 3.394 -0.11
20587000 3.389 -1.01 3.384 -1.79 3.403 -0.21 3.394 -0.00
20588000 3.389 -0.94 3.384 -1.76 3.408 -0.17 3.394 -0.04
20589000 3.389 -0.88 3.384 -1.72 3.408 -0.12 3.394 -0.11
20590000 3.394 -0.98 3.384 -1.73 3.403 -0.14 3.394 -0.12
20591000 3.389 -0.83 3.384 -1.78 3.403 -0.20 3.394 0.01
20592000 3.389 -0.78 3.384 -1.90 3.408 -0.22 3.394 -0.09
20593000 3.394 -0.99 3.384 -1.75 3.408 -0.19 3.394 -0.09
20594000 3.389 -1.01 3.384 -1.64 3.403 -0.14 3.394 0.01
20595000 3.389 -0.82 3.384 -1.71 3.403 -0.15 3.394 -0.11
20596000 3.394 -0.87 3.384 -1.82 3.403 -0.17 3.394 -0.04
20597000 3.389 -1.04 3.389 -1.75 3.408 -0.20 3.394 0.00
20598000 3.394 -0.97 3.384 -1.79 3.403 -0.21 3.394 -0.06
20599000 3.389 -0.95 3.384 -1.76 3.408 -0.15 3.394 -0.09
20600000 3.394 -1.01 3.389 -1.74 3.403 -0.15 3.394 -0.09
20601000 3.389 -0.94 3.384 -1.77 3.408 -0.19 3.394 0.03
20602000 3.394 -0.92 3.384 -1.75 3.403 -0.18 3.394 -0.02
20603000 3.394 -1.01 3.384 -1.74 3.408 -0.11 3.394 -0.08
20604000 3.389 -0.94 3.384 -1.72 3.403 -0.14 3.394 0.02
20605000 3.394 -0.89 3.384 -1.80 3.408 -0.20 3.394 0.03
20606000 3.389 -0.90 3.384 -1.90 3.408 -0.19 3.394 -0.10
20607000 3.389 -1.07 3.389 -1.70 3.408 -0.17 3.394 -0.12
20608000 3.394 -0.81 3.384 -1.73 3.403 -0.13 3.394 -0.07
20609000 3.394 -0.89 3.384 -1.75 3.403 -0.22 3.394 -0.10
20610000 3.394 -0.95 3.384 -1.88 3.403 -0.23 3.394 0.01
20611000 3.394 -1.05 3.389 -1.79 3.403 -0.17 3.394 0.03
20612000 3.389 -0.94 3.384 -1.72 3.408 -0.20 3.394 -0.11
20613000 3.394 -0.90 3.384 -1.73 3.403 -0.16 3.394 -0.08
20614000 3.394 -1.01 3.384 -1.81 3.408 -0.12 3.394 -0.04
20615000 3.389 -0.89 3.384 -1.78 3.403 -0.19 3.394 -0.02
20616000 3.394 -0.90 3.384 -1.79 3.403 -0.19 3.394 -0.04
20617000 3.389 -1.03 3.384 -1.71 3.408 -0.19 3.394 0.05
20618000 3.394 -0.93 3.384 -1.75 3.403 -0.14 3.394 0.06
20619000 3.389 -0.90 3.384 -1.84 3.403 -0.14 3.394 -0.05
20620000 3.394 -1.04 3.384 -1.78 3.403 -0.25 3.394 -0.07
20621000 3.389 -0.95 3.384 -1.68 3.403 -0.20 3.394 0.01
20622000 3.394 -0.75 3.384 -1.67 3.403 -0.19 3.394 -0.09
20623000 3.389 -1.00 3.389 -1.80 3.403 -0.15 3.394 -0.08
20624000 3.394 -1.14 3.384 -1.90 3.403 -0.26 3.394 0.02
20625000 3.389 -0.99 3.384 -1.78 3.403 -0.17 3.394 -0.11
20626000 3.394 -0.83 3.384 -1.77 3.403 -0.11 3.394 -0.13
20627000 3.389 -0.87 3.384 -1.78 3.403 -0.20 3.394 0.07
20628000 3.394 -0.88 3.384 -1.80 3.403 -0.21 3.394 -0.01
20629000 3.389 -0.93 3.384 -1.80 3.403 -0.26 3.394 -0.15
20630000 3.394 -1.01 3.384 -1.75 3.408 -0.16 3.394 -0.11
20631000 3.389 -0.76 3.384 -1.63 3.403 -0.13 3.394 -0.05
20632000 3.394 -0.89 3.384 -1.74 3.403 -0.22 3.394 -0.04
20633000 3.389 -0.99 3.384 -1.82 3.408 -0.20 3.394 -0.04
20634000 3.394 -0.99 3.384 -1.76 3.403 -0.10 3.398 -0.03
20635000 3.394 -0.81 3.384 -1.77 3.408 -0.21 3.394 -0.04
20636000 3.389 -0.83 3.384 -1.76 3.408 -0.24 3.394 -0.07
20637000 3.389 -1.08 3.389 -1.83 3.408 -0.14 3.394 -0.06
20638000 3.394 -0.98 3.384 -1.83 3.408 -0.18 3.389 -0.04
20639000 3.389 -0.84 3.384 -1.76 3.403 -0.21 3.394 -0.14
20640000 3.394 -0.84 3.384 -1.72 3.408 -0.17 3.394 -0.04
20641000 3.394 -0.82 3.384 -1.70 3.408 -0.22 3.394 0.02
20642000 3.389 -0.90 3.384 -1.84 3.403 -0.17 3.394 -0.04
20643000 3.394 -0.93 3.384 -1.76 3.403 -0.18 3.389 -0.04
20644000 3.389 -0.99 3.384 -1.69 3.403 -0.23 3.394 0.00
20645000 3.389 -0.73 3.384 -1.65 3.408 -0.15 3.394 -0.02
20646000 3.389 -0.73 3.384 -1.82 3.408 -0.19 3.394 -0.09
20647000 3.389 -1.07 3.389 -1.74 3.403 -0.17 3.394 0.03
20648000 3.394 -0.91 3.384 -1.71 3.403 -0.18 3.394 -0.02
20649000 3.394 -0.75 3.384 -1.71 3.408 -0.19 3.394 -0.09
20650000 3.394 -0.92 3.384 -1.77 3.403 -0.20 3.394 -0.10
20651000 3.394 -0.95 3.384 -1.85 3.403 -0.22 3.394 0.02
20652000 3.389 -1.01 3.384 -1.74 3.403 -0.18 3.394 -0.08
20653000 3.389 -0.86 3.384 -1.82 3.408 -0.14 3.394 0.02
20654000 3.394 -0.80 3.384 -1.72 3.408 -0.18 3.394 0.01
20655000 3.389 -0.82 3.384 -1.75 3.403 -0.16 3.394 0.02
20656000 3.394 -1.03 3.384 -1.85 3.403 -0.22 3.394 -0.13
20657000 3.394 -1.11 3.384 -1.76 3.403 -0.20 3.394 0.01
20658000 3.394 -0.82 3.384 -1.70 3.403 -0.10 3.394 0.05
20659000 3.389 -0.68 3.384 -1.76 3.403 -0.23 3.394 -0.06
20660000 3.394 -0.97 3.384 -1.79 3.403 -0.15 3.394 -0.06
20661000 3.394 -1.06 3.384 -1.75 3.403 -0.07 3.394 0.03
20662000 3.394 -0.81 3.384 -1.71 3.403 -0.19 3.394 -0.06
20663000 3.389 -0.84 3.384 -1.78 3.403 -0.17 3.394 -0.10
20664000 3.389 -0.98 3.384 -1.74 3.403 -0.17 3.394 0.02
20665000 3.389 -0.93 3.384 -1.75 3.403 -0.18 3.398 -0.05
20666000 3.389 -0.88 3.384 -1.76 3.408 -0.17 3.394 -0.10
20667000 3.389 -0.94 3.384 -1.71 3.403 -0.13 3.394 -0.01
20668000 3.394 -0.80 3.384 -1.74 3.403 -0.19 3.394 0.07
20669000 3.394 -0.76 3.384 -1.80 3.408 -0.18 3.394 -0.13
20670000 3.389 -1.11 3.384 -1.76 3.403 -0.23 3.394 -0.06
20671000 3.389 -1.08 3.384 -1.72 3.408 -0.21 3.394 -0.02
20672000 3.394 -0.80 3.384 -1.74 3.403 -0.20 3.394 -0.05
20673000 3.394 -0.82 3.384 -1.77 3.408 -0.21 3.394 -0.04
20674000 3.394 -0.99 3.384 -1.78 3.403 -0.17 3.394 0.05
20675000 3.389 -1.01 3.384 -1.74 3.408 -0.20 3.394 -0.04
20676000 3.394 -0.84 3.384 -1.78 3.403 -0.16 3.394 -0.08
20677000 3.389 -0.93 3.384 -1.79 3.408 -0.19 3.394 0.02
20678000 3.389 -0.91 3.384 -1.76 3.408 -0.20 3.394 0.03
20679000 3.394 -0.89 3.384 -1.72 3.403 -0.10 3.394 -0.10
20680000 3.394 -1.00 3.389 -1.76 3.403 -0.19 3.394 -0.11
20681000 3.394 -0.86 3.389 -1.72 3.408 -0.18 3.394 0.02
20682000 3.389 -0.79 3.384 -1.78 3.403 -0.26 3.394 0.04
20683000 3.394 -0.96 3.384 -1.83 3.403 -0.26 3.394 -0.04
20684000 3.394 -1.18 3.384 -1.73 3.408 -0.20 3.394 0.01
20685000 3.394 -0.86 3.384 -1.74 3.403 -0.18 3.394 -0.06
20686000 3.394 -0.72 3.384 -1.83 3.403 -0.15 3.389 -0.06
20687000 3.389 -0.90 3.384 -1.81 3.403 -0.21 3.394 -0.06
20688000 3.394 -1.02 3.389 -1.77 3.403 -0.19 3.389 0.06
20689000 3.394 -0.99 3.384 -1.75 3.408 -0.16 3.394 -0.08
20690000 3.394 -0.95 3.384 -1.79 3.403 -0.17 3.394 -0.12
20691000 3.394 -0.88 3.384 -1.80 3.408 -0.24 3.394 0.01
20692000 3.389 -0.87 3.384 -1.81 3.403 -0.18 3.394 -0.10
20693000 3.394 -0.97 3.384 -1.83 3.408 -0.12 3.394 -0.08
20694000 3.394 -1.04 3.384 -1.70 3.403 -0.17 3.394 -0.06
20695000 3.389 -0.84 3.384 -1.82 3.408 -0.15 3.394 -0.06
20696000 3.389 -0.83 3.384 -1.88 3.403 -0.18 3.394 -0.05
20697000 3.389 -1.06 3.384 -1.75 3.403 -0.26 3.394 -0.10
20698000 3.394 -1.01 3.389 -1.65 3.403 -0.18 3.394 0.02
20699000 3.389 -0.78 3.384 -1.76 3.408 -0.22 3.394 -0.11
20700000 3.389 -0.85 3.384 -1.84 3.408 -0.18 3.394 -0.04
20701000 3.389 -0.95 3.389 -1.75 3.403 -0.20 3.394 0.04
20702000 3.389 -0.91 3.384 -1.65 3.408 -0.21 3.394 -0.06
20703000 3.389 -1.02 3.384 -1.72 3.403 -0.22 3.394 -0.07
20704000 3.394 -1.01 3.384 -1.75 3.403 -0.20 3.394 -0.01
20705000 3.389 -0.83 3.384 -1.85 3.403 -0.25 3.394 0.04
20706000 3.394 -0.90 3.384 -1.83 3.403 -0.19 3.394 -0.17
20707000 3.389 -1.02 3.389 -1.72 3.408 -0.20 3.394 -0.06
20708000 3.389 -1.00 3.389 -1.71 3.408 -0.17 3.389 0.02
20709000 3.389 -0.87 3.384 -1.84 3.403 -0.20 3.394 -0.04
20710000 3.389 -0.96 3.384 -1.81 3.408 -0.20 3.394 -0.07
20711000 3.389 -1.05 3.384 -1.73 3.408 -0.20 3.394 0.02
20712000 3.389 -0.89 3.384 -1.68 3.403 -0.13 3.394 -0.05
20713000 3.394 -0.81 3.384 -1.84 3.408 -0.18 3.394 -0.12
20714000 3.389 -0.92 3.389 -1.84 3.403 -0.22 3.394 0.04
20715000 3.389 -0.95 3.384 -1.71 3.403 -0.15 3.394 0.03
20716000 3.394 -0.94 3.389 -1.70 3.403 -0.19 3.394 -0.04
20717000 3.389 -1.02 3.384 -1.71 3.408 -0.19 3.394 -0.10
20718000 3.389 -0.95 3.384 -1.78 3.403 -0.16 3.394 0.08
20719000 3.389 -0.89 3.389 -1.78 3.408 -0.16 3.394 -0.02
20720000 3.394 -0.99 3.384 -1.76 3.403 -0.16 3.394 -0.03
20721000 3.389 -1.04 3.384 -1.75 3.403 -0.12 3.394 -0.03
20722000 3.389 -0.79 3.384 -1.71 3.408 -0.16 3.394 -0.02
20723000 3.394 -0.88 3.384 -1.87 3.403 -0.21 3.398 -0.11
20724000 3.389 -1.02 3.389 -1.82 3.408 -0.23 3.394 -0.05
20725000 3.389 -0.90 3.384 -1.67 3.408 -0.16 3.394 -0.02
20726000 3.389 -0.84 3.384 -1.67 3.403 -0.17 3.394 -0.17
20727000 3.394 -0.97 3.384 -1.77 3.408 -0.07 3.394 -0.05
20728000 3.389 -0.83 3.384 -1.79 3.403 -0.22 3.394 0.04
20729000 3.389 -0.99 3.384 -1.76 3.403 -0.14 3.394 -0.09
20730000 3.394 -0.98 3.384 -1.72 3.408 -0.21 3.394 -0.08
20731000 3.389 -0.90 3.384 -1.75 3.403 -0.18 3.394 -0.01
20732000 3.394 -0.85 3.384 -1.78 3.403 -0.20 3.394 -0.03
20733000 3.389 -0.92 3.384 -1.85 3.408 -0.17 3.394 -0.05
20734000 3.389 -1.09 3.384 -1.73 3.408 -0.16 3.394 -0.08
20735000 3.389 -0.86 3.384 -1.70 3.408 -0.16 3.394 -0.06
20736000 3.394 -0.78 3.384 -1.74 3.403 -0.13 3.394 -0.08
20737000 3.394 -0.87 3.384 -1.82 3.408 -0.20 3.394 -0.04
20738000 3.394 -0.93 3.384 -1.80 3.408 -0.21 3.394 0.03
20739000 3.394 -0.87 3.384 -1.70 3.403 -0.16 3.394 -0.09
20740000 3.394 -0.88 3.384 -1.71 3.408 -0.18 3.398 -0.13
20741000 3.389 -1.07 3.384 -1.65 3.408 -0.21 3.394 0.00
20742000 3.394 -0.90 3.384 -1.81 3.408 -0.20 3.394 -0.02
20743000 3.389 -0.91 3.384 -1.70 3.403 -0.20 3.394 -0.15
20744000 3.394 -1.01 3.389 -1.67 3.403 -0.13 3.394 -0.12
20745000 3.389 -0.94 3.384 -1.73 3.408 -0.20 3.394 -0.04
20746000 3.389 -0.78 3.384 -1.84 3.408 -0.21 3.394 -0.08
20747000 3.394 -1.07 3.384 -1.84 3.403 -0.23 3.394 -0.11
20748000 3.394 -0.87 3.384 -1.67 3.403 -0.20 3.394 0.07
20749000 3.389 -0.74 3.384 -1.73 3.408 -0.20 3.394 -0.01
20750000 3.389 -0.85 3.389 -1.87 3.403 -0.20 3.394 -0.06
20751000 3.389 -0.99 3.384 -1.81 3.403 -0.22 3.394 -0.04
20752000 3.389 -0.97 3.384 -1.70 3.408 -0.22 3.394 -0.08
20753000 3.389 -0.79 3.384 -1.69 3.408 -0.19 3.394 -0.13
20754000 3.394 -0.97 3.384 -1.72 3.403 -0.17 3.394 -0.04
20755000 3.389 -0.92 3.384 -1.78 3.403 -0.16 3.394 0.03
20756000 3.389 -0.87 3.384 -1.73 3.408 -0.20 3.394 -0.02
20757000 3.394 -0.93 3.384 -1.75 3.403 -0.21 3.394 -0.09
20758000 3.394 -0.95 3.384 -1.64 3.408 -0.18 3.394 0.03
20759000 3.389 -0.87 3.384 -1.72 3.408 -0.23 3.394 -0.04
20760000 3.389 -0.96 3.384 -1.85 3.403 -0.15 3.394 -0.09
20761000 3.389 -0.99 3.384 -1.75 3.403 -0.17 3.394 -0.07
20762000 3.394 -0.81 3.384 -1.72 3.408 -0.15 3.394 -0.06
20763000 3.389 -0.73 3.384 -1.84 3.403 -0.24 3.394 -0.09
20764000 3.389 -0.94 3.384 -1.83 3.408 -0.23 3.394 -0.12
20765000 3.394 -0.92 3.384 -1.83 3.403 -0.20 3.394 0.02
20766000 3.394 -0.94 3.384 -1.75 3.403 -0.14 3.394 -0.13
20767000 3.389 -0.81 3.384 -1.75 3.408 -0.10 3.394 -0.13
20768000 3.389 -1.01 3.384 -1.70 3.408 -0.18 3.394 0.05
20769000 3.389 -0.90 3.384 -1.83 3.403 -0.19 3.394 -0.03
20770000 3.389 -1.09 3.389 -1.89 3.403 -0.15 3.394 -0.17
20771000 3.389 -0.98 3.384 -1.70 3.408 -0.20 3.394 -0.00
20772000 3.394 -0.80 3.384 -1.68 3.403 -0.21 3.394 -0.05
20773000 3.394 -0.79 3.384 -1.76 3.408 -0.19 3.394 -0.08
20774000 3.389 -1.05 3.384 -1.81 3.408 -0.19 3.394 -0.01
20775000 3.394 -0.99 3.384 -1.77 3.403 -0.22 3.394 -0.03
20776000 3.389 -0.74 3.384 -1.74 3.408 -0.20 3.394 -0.10
20777000 3.389 -0.88 3.384 -1.76 3.403 -0.15 3.394 -0.03
20778000 3.389 -1.01 3.389 -1.81 3.408 -0.18 3.394 0.04
20779000 3.389 -0.92 3.384 -1.81 3.403 -0.20 3.394 -0.04
20780000 3.389 -0.94 3.384 -1.80 3.408 -0.18 3.394 -0.06
20781000 3.389 -0.90 3.384 -1.71 3.403 -0.23 3.394 0.01
20782000 3.389 -0.81 3.384 -1.76 3.403 -0.19 3.394 0.01
20783000 3.389 -0.98 3.384 -1.84 3.408 -0.15 3.394 -0.07
20784000 3.394 -1.03 3.389 -1.78 3.403 -0.19 3.394 -0.07
20785000 3.389 -0.91 3.384 -1.74 3.403 -0.16 3.394 -0.04
20786000 3.389 -0.79 3.384 -1.74 3.403 -0.10 3.394 -0.03
20787000 3.389 -1.05 3.389 -1.84 3.408 -0.20 3.394 -0.09
20788000 3.394 -1.08 3.389 -1.76 3.403 -0.17 3.394 0.01
20789000 3.389 -0.82 3.384 -1.76 3.408 -0.15 3.394 -0.09
20790000 3.389 -0.82 3.384 -1.80 3.408 -0.20 3.394 -0.16
20791000 3.394 -0.96 3.384 -1.73 3.408 -0.14 3.394 -0.04
20792000 3.389 -0.90 3.384 -1.76 3.403 -0.15 3.394 0.00
20793000 3.389 -1.04 3.384 -1.85 3.403 -0.13 3.394 -0.09
20794000 3.394 -0.90 3.384 -1.79 3.403 -0.10 3.394 -0.09
20795000 3.394 -0.84 3.384 -1.73 3.403 -0.17 3.394 -0.05
20796000 3.389 -0.84 3.384 -1.82 3.408 -0.22 3.394 -0.05
20797000 3.389 -1.18 3.384 -1.81 3.408 -0.14 3.389 -0.11
20798000 3.394 -1.02 3.384 -1.79 3.403 -0.20 3.394 -0.01
20799000 3.394 -0.83 3.384 -1.74 3.403 -0.16 3.394 -0.04
20800000 3.394 -0.77 3.384 -1.82 3.408 -0.17 3.394 -0.05
20801000 3.394 -1.10 3.384 -1.76 3.408 -0.18 3.394 -0.03
20802000 3.394 -1.06 3.389 -1.77 3.403 -0.23 3.394 0.03
20803000 3.389 -0.91 3.384 -1.85 3.408 -0.18 3.394 -0.06
20804000 3.394 -0.89 3.384 -1.76 3.403 -0.21 3.394 -0.08
20805000 3.389 -0.95 3.384 -1.73 3.408 -0.13 3.394 0.05
20806000 3.394 -1.02 3.389 -1.78 3.403 -0.20 3.394 -0.05
20807000 3.394 -1.09 3.389 -1.82 3.403 -0.16 3.394 -0.14
20808000 3.394 -0.93 3.384 -1.73 3.408 -0.12 3.394 -0.07
20809000 3.394 -0.79 3.389 -1.78 3.403 -0.22 3.394 -0.07
20810000 3.394 -0.86 3.384 -1.71 3.408 -0.15 3.394 -0.09
20811000 3.394 -1.26 3.384 -1.73 3.403 -0.18 3.394 -0.05
20812000 3.394 -0.96 3.384 -1.70 3.408 -0.21 3.394 0.02
20813000 3.389 -0.78 3.384 -1.82 3.408 -0.13 3.394 -0.12
20814000 3.389 -0.92 3.384 -1.70 3.408 -0.09 3.394 -0.05
20815000 3.389 -1.03 3.384 -1.78 3.403 -0.14 3.394 0.01
20816000 3.389 -1.03 3.384 -1.71 3.408 -0.22 3.394 -0.13
20817000 3.394 -0.98 3.384 -1.72 3.408 -0.17 3.394 -0.10
20818000 3.394 -0.88 3.384 -1.80 3.408 -0.21 3.394 0.00
20819000 3.389 -0.81 3.384 -1.70 3.408 -0.20 3.394 -0.05
20820000 3.394 -1.02 3.389 -1.82 3.403 -0.19 3.394 -0.13
20821000 3.394 -1.08 3.389 -1.83 3.403 -0.18 3.389 -0.00
20822000 3.394 -0.68 3.384 -1.76 3.403 -0.20 3.394 -0.04
20823000 3.389 -0.74 3.384 -1.84 3.403 -0.16 3.394 -0.06
20824000 3.394 -1.00 3.389 -1.76 3.403 -0.20 3.394 -0.04
20825000 3.394 -1.10 3.389 -1.69 3.403 -0.14 3.394 -0.01
20826000 3.389 -0.83 3.384 -1.78 3.408 -0.17 3.394 -0.09
20827000 3.394 -0.80 3.384 -1.83 3.403 -0.16 3.394 -0.12
20828000 3.394 -0.92 3.384 -1.79 3.403 -0.21 3.394 0.02
20829000 3.389 -1.00 3.389 -1.72 3.403 -0.20 3.394 -0.09
20830000 3.394 -1.04 3.384 -1.78 3.403 -0.11 3.394 -0.13
20831000 3.394 -1.05 3.389 -1.73 3.408 -0.17 3.394 -0.07
20832000 3.389 -0.75 3.384 -1.77 3.403 -0.19 3.389 -0.04
20833000 3.389 -0.79 3.389 -1.83 3.403 -0.17 3.394 -0.02
20834000 3.394 -1.02 3.389 -1.72 3.408 -0.20 3.394 -0.10
20835000 3.389 -0.95 3.384 -1.72 3.408 -0.27 3.394 -0.08
20836000 3.394 -0.73 3.384 -1.73 3.408 -0.28 3.394 -0.07
20837000 3.394 -0.91 3.384 -1.80 3.403 -0.12 3.394 -0.10
20838000 3.389 -1.01 3.384 -1.69 3.403 -0.19 3.389 -0.04
20839000 3.394 -0.96 3.384 -1.72 3.403 -0.20 3.394 -0.02
20840000 3.394 -0.80 3.384 -1.79 3.403 -0.09 3.394 -0.14
20841000 3.389 -0.94 3.384 -1.77 3.403 -0.13 3.394 -0.01
20842000 3.389 -0.81 3.384 -1.79 3.403 -0.25 3.394 0.07
20843000 3.389 -0.99 3.384 -1.78 3.403 -0.20 3.394 -0.08
20844000 3.394 -1.05 3.384 -1.78 3.403 -0.25 3.394 -0.06
20845000 3.389 -0.85 3.384 -1.76 3.403 -0.17 3.394 -0.04
20846000 3.394 -0.83 3.384 -1.83 3.408 -0.20 3.394 0.01
20847000 3.389 -1.03 3.389 -1.78 3.403 -0.21 3.394 -0.17
20848000 3.389 -1.11 3.384 -1.72 3.403 -0.15 3.394 -0.01
20849000 3.394 -0.89 3.384 -1.71 3.408 -0.16 3.394 -0.04
20850000 3.389 -0.89 3.384 -1.81 3.403 -0.25 3.394 -0.13
20851000 3.389 -0.91 3.384 -1.85 3.403 -0.13 3.394 -0.08
20852000 3.389 -0.93 3.384 -1.67 3.403 -0.22 3.394 -0.05
20853000 3.394 -0.95 3.384 -1.78 3.403 -0.22 3.394 -0.13
20854000 3.389 -0.97 3.384 -1.76 3.408 -0.16 3.394 -0.10
20855000 3.389 -0.92 3.384 -1.74 3.408 -0.21 3.394 -0.03
20856000 3.389 -0.86 3.384 -1.84 3.403 -0.17 3.394 -0.05
20857000 3.389 -0.96 3.384 -1.76 3.403 -0.12 3.394 -0.03
20858000 3.389 -1.03 3.384 -1.67 3.403 -0.20 3.394 0.02
20859000 3.389 -0.80 3.384 -1.77 3.403 -0.20 3.394 0.02
20860000 3.394 -0.84 3.384 -1.87 3.403 -0.17 3.394 -0.05
20861000 3.389 -1.11 3.384 -1.77 3.408 -0.17 3.394 -0.03
20862000 3.389 -0.96 3.384 -1.63 3.403 -0.22 3.394 0.01
