0.31 0.071 Battery Metter V0.1
t v1 a1 v2 a2 v3 a3 v4 a4
382000 4.032 518.12 4.003 512.76 4.074 526.48 4.051 530.51
383000 4.032 518.24 4.003 512.72 4.074 526.52 4.051 530.45
384000 4.032 518.08 4.003 512.77 4.074 526.46 4.051 530.37
385000 4.032 517.91 4.003 512.57 4.074 526.52 4.051 530.36
386000 4.027 517.93 4.003 512.66 4.074 526.45 4.051 530.39
387000 4.036 517.88 4.003 512.59 4.070 526.45 4.051 530.34
388000 4.027 517.99 4.003 512.62 4.074 526.33 4.051 530.30
389000 4.027 518.03 4.003 512.50 4.070 526.30 4.051 530.29
390000 4.027 517.82 4.003 512.60 4.070 526.28 4.051 530.25
391000 4.027 517.82 4.003 512.46 4.074 526.27 4.051 530.25
392000 4.032 517.80 4.003 512.45 4.074 526.24 4.051 530.19
393000 4.032 517.82 4.003 512.43 4.074 526.25 4.051 530.15
394000 4.027 517.86 4.003 512.42 4.074 526.11 4.051 530.20
395000 4.027 517.97 4.003 512.46 4.074 526.15 4.046 530.02
396000 4.041 517.79 4.008 512.43 4.074 526.08 4.046 530.03
397000 4.027 517.71 4.003 512.37 4.074 526.08 4.046 530.08
398000 4.032 517.64 3.999 512.30 4.070 526.04 4.046 530.01
399000 4.027 517.79 4.003 512.35 4.070 526.11 4.051 529.97
400000 4.027 517.79 3.999 512.35 4.070 526.03 4.046 529.99
401000 4.027 517.78 4.003 512.29 4.070 525.97 4.046 529.96
402000 4.027 517.62 3.999 512.26 4.074 525.97 4.046 529.96
403000 4.027 517.62 3.999 512.17 4.070 525.98 4.046 529.92
404000 4.027 517.51 3.999 512.18 4.074 525.89 4.046 529.84
405000 4.027 517.57 3.999 512.21 4.074 525.86 4.046 529.83
406000 4.027 517.56 3.999 512.18 4.070 525.85 4.046 529.79
407000 4.027 517.51 3.999 512.15 4.070 525.86 4.046 529.73
408000 4.027 517.49 3.999 512.10 4.070 525.83 4.046 529.72
409000 4.027 517.44 3.999 512.14 4.070 525.79 4.046 529.69
410000 4.022 517.25 3.999 512.10 4.070 525.77 4.051 529.72
411000 4.027 517.36 3.999 512.08 4.070 525.71 4.046 529.64
412000 4.027 517.43 3.999 512.10 4.070 525.66 4.055 529.65
413000 4.022 517.41 3.999 512.04 4.070 525.62 4.046 529.59
414000 4.027 517.32 4.003 512.07 4.070 525.64 4.046 529.50
415000 4.027 517.32 3.999 511.99 4.070 525.65 4.046 529.61
416000 4.027 517.19 3.999 511.97 4.070 525.56 4.046 529.52
417000 4.027 517.21 3.999 511.93 4.070 525.60 4.046 529.44
418000 4.022 517.22 3.999 512.06 4.070 525.50 4.041 529.48
419000 4.027 517.29 3.999 511.94 4.070 525.51 4.046 529.39
420000 4.027 517.16 3.999 511.98 4.079 525.56 4.046 529.33
421000 4.027 517.20 3.999 511.89 4.070 525.52 4.046 529.31
422000 4.027 517.03 3.999 511.93 4.070 525.43 4.041 529.36
423000 4.027 517.18 3.999 511.93 4.070 525.45 4.046 529.33
424000 4.027 517.11 3.999 511.84 4.070 525.45 4.046 529.34
425000 4.027 517.19 3.999 511.82 4.065 525.36 4.046 529.25
426000 4.022 517.15 3.999 511.85 4.070 525.41 4.041 529.25
427000 4.027 516.96 3.999 511.76 4.070 525.42 4.041 529.21
428000 4.027 516.99 3.999 511.76 4.070 525.37 4.041 529.25
429000 4.027 516.97 3.999 511.65 4.070 525.35 4.051 529.18
430000 4.022 517.02 3.999 511.67 4.065 525.33 4.046 529.14
431000 4.027 516.94 3.999 511.76 4.070 525.26 4.046 529.10
432000 4.027 516.89 3.999 511.64 4.070 525.34 4.041 529.12
433000 4.022 516.87 3.999 511.72 4.070 525.27 4.041 529.07
434000 4.022 516.80 3.994 511.67 4.074 525.25 4.041 529.11
435000 4.027 516.74 3.999 511.57 4.065 525.27 4.046 529.09
436000 4.022 516.78 3.999 511.67 4.065 525.24 4.041 529.06
437000 4.022 516.83 4.003 511.58 4.065 525.26 4.041 528.99
438000 4.027 516.69 3.999 511.59 4.070 525.18 4.046 528.93
439000 4.022 516.81 3.999 511.67 4.065 525.23 4.046 528.89
440000 4.022 516.66 3.999 511.60 4.070 525.13 4.041 528.93
441000 4.027 516.71 3.999 511.57 4.070 525.13 4.041 528.90
442000 4.022 516.68 3.999 511.57 4.065 525.16 4.041 528.92
443000 4.022 516.72 3.999 511.51 4.070 525.15 4.041 528.90
444000 4.027 516.67 3.999 511.58 4.065 525.10 4.041 528.85
445000 4.027 516.65 3.999 511.45 4.065 525.08 4.041 528.78
446000 4.022 516.59 3.999 511.44 4.065 525.08 4.041 528.80
447000 4.022 516.63 3.999 511.50 4.065 525.07 4.041 528.84
448000 4.022 516.55 3.999 511.48 4.065 525.05 4.041 528.83
449000 4.027 516.57 3.999 511.48 4.065 525.09 4.041 528.70
450000 4.022 516.52 3.999 511.49 4.065 524.98 4.041 528.70
451000 4.022 516.48 3.999 511.38 4.065 524.99 4.041 528.66
452000 4.022 516.42 3.999 511.41 4.065 524.98 4.041 528.67
453000 4.022 516.42 3.999 511.42 4.065 524.95 4.041 528.71
454000 4.022 516.43 3.999 511.42 4.065 524.87 4.041 528.66
455000 4.022 516.49 3.999 511.39 4.065 524.84 4.041 528.58
456000 4.022 516.36 3.999 511.36 4.065 524.91 4.041 528.56
457000 4.018 516.31 3.999 511.34 4.065 524.89 4.046 528.57
458000 4.018 516.35 3.994 511.32 4.065 524.83 4.041 528.58
459000 4.018 516.35 3.999 511.34 4.065 524.81 4.041 528.54
460000 4.022 516.35 3.994 511.33 4.065 524.80 4.036 528.56
461000 4.022 516.41 3.999 511.26 4.060 524.71 4.041 528.56
462000 4.022 516.24 3.994 511.33 4.065 524.77 4.041 528.46
463000 4.018 516.26 3.994 511.31 4.065 524.79 4.041 528.45
464000 4.022 516.24 3.999 511.17 4.065 524.72 4.036 528.45
465000 4.022 516.12 3.999 511.11 4.065 524.69 4.041 528.40
466000 4.027 516.20 3.994 511.22 4.065 524.68 4.041 528.42
467000 4.022 516.19 3.999 511.17 4.065 524.69 4.041 528.33
468000 4.022 516.20 3.994 511.25 4.065 524.60 4.041 528.23
469000 4.022 516.11 3.994 511.17 4.065 524.63 4.041 528.25
470000 4.018 516.08 3.999 511.18 4.060 524.61 4.041 528.30
471000 4.018 516.06 3.994 511.07 4.065 524.63 4.041 528.29
472000 4.022 516.06 3.994 511.15 4.065 524.60 4.036 528.26
473000 4.022 516.11 3.999 511.09 4.065 524.54 4.041 528.24
474000 4.018 516.00 3.994 511.10 4.065 524.51 4.041 528.18
475000 4.018 515.96 3.999 511.07 4.060 524.45 4.041 528.17
476000 4.018 515.91 3.994 510.95 4.065 524.50 4.036 528.27
477000 4.022 515.91 3.994 510.97 4.065 524.48 4.036 528.15
478000 4.018 515.93 3.994 511.00 4.060 524.38 4.036 528.23
479000 4.022 516.06 3.994 510.87 4.065 524.39 4.041 528.08
480000 4.022 515.83 3.994 510.98 4.065 524.33 4.036 528.07
481000 4.018 515.86 3.989 510.94 4.065 524.38 4.041 528.07
482000 4.018 515.82 3.999 510.91 4.065 524.31 4.036 528.17
483000 4.018 515.84 3.994 510.97 4.060 524.38 4.036 528.04
484000 4.022 515.93 3.994 510.89 4.060 524.28 4.036 528.02
485000 4.018 515.88 3.994 510.86 4.060 524.30 4.036 527.98
486000 4.018 515.84 3.994 510.94 4.060 524.22 4.036 527.92
487000 4.022 515.82 3.994 510.89 4.065 524.26 4.036 527.89
488000 4.018 515.79 3.989 510.89 4.060 524.18 4.036 527.88
489000 4.018 515.70 3.994 510.85 4.060 524.16 4.036 527.85
490000 4.018 515.73 3.989 510.81 4.060 524.11 4.041 527.99
491000 4.018 515.79 3.989 510.80 4.060 524.19 4.036 527.85
492000 4.022 515.75 3.994 510.87 4.060 524.18 4.041 527.82
493000 4.018 515.71 3.994 510.84 4.060 524.10 4.036 527.79
494000 4.018 515.63 3.994 510.83 4.065 524.14 4.036 527.82
495000 4.018 515.76 3.994 510.69 4.060 524.08 4.036 527.71
496000 4.018 515.66 3.994 510.73 4.060 524.05 4.036 527.74
497000 4.018 515.66 3.994 510.71 4.060 523.95 4.036 527.71
498000 4.018 515.71 3.989 510.70 4.060 523.99 4.036 527.64
499000 4.018 515.64 3.989 510.72 4.060 524.02 4.036 527.73
500000 4.018 515.49 3.989 510.75 4.060 523.99 4.036 527.72
501000 4.018 515.42 3.989 510.63 4.060 524.00 4.036 527.61
502000 4.018 515.48 3.994 510.72 4.060 523.88 4.036 527.63
503000 4.018 515.62 3.989 510.66 4.060 523.90 4.036 527.57
504000 4.018 515.53 3.994 510.65 4.060 523.91 4.036 527.57
505000 4.018 515.45 3.994 510.67 4.060 523.93 4.036 527.55
506000 4.018 515.38 3.994 510.57 4.060 523.92 4.036 527.60
507000 4.018 515.42 3.989 510.57 4.060 523.85 4.036 527.49
508000 4.018 515.51 3.994 510.62 4.060 523.84 4.036 527.51
509000 4.018 515.46 3.994 510.56 4.060 523.84 4.036 527.48
510000 4.018 515.37 3.989 510.61 4.060 523.80 4.036 527.38
511000 4.018 515.35 3.994 510.55 4.060 523.83 4.036 527.42
512000 4.018 515.38 3.989 510.58 4.060 523.76 4.036 527.45
513000 4.013 515.34 3.989 510.52 4.065 523.76 4.041 527.46
514000 4.013 515.36 3.989 510.52 4.060 523.75 4.046 527.37
515000 4.018 515.25 3.989 510.50 4.060 523.73 4.032 527.41
516000 4.013 515.33 3.989 510.50 4.060 523.69 4.036 527.31
517000 4.013 515.19 3.989 510.50 4.060 523.75 4.036 527.36
518000 4.018 515.13 3.989 510.48 4.060 523.75 4.036 527.37
519000 4.018 515.17 3.989 510.45 4.060 523.68 4.032 527.26
520000 4.013 515.19 3.989 510.39 4.060 523.66 4.032 527.33
521000 4.013 515.24 3.989 510.33 4.060 523.66 4.036 527.28
522000 4.018 515.20 3.989 510.40 4.060 523.71 4.032 527.25
523000 4.013 515.22 4.003 510.35 4.060 523.68 4.036 527.28
524000 4.022 515.08 3.989 510.42 4.060 523.61 4.032 527.29
525000 4.018 515.09 3.989 510.28 4.060 523.65 4.036 527.19
526000 4.013 515.11 3.989 510.31 4.060 523.55 4.032 527.24
527000 4.013 515.14 3.989 510.30 4.060 523.63 4.032 527.14
528000 4.013 515.08 3.989 510.41 4.060 523.59 4.032 527.17
529000 4.013 515.03 3.989 510.33 4.055 523.54 4.032 527.10
530000 4.013 514.96 3.989 510.28 4.055 523.57 4.036 527.22
531000 4.013 515.04 3.989 510.32 4.055 523.55 4.032 527.10
532000 4.013 515.07 3.989 510.28 4.055 523.50 4.032 527.12
533000 4.013 515.10 3.989 510.29 4.055 523.48 4.036 527.13
534000 4.013 515.02 3.989 510.28 4.060 523.48 4.032 527.05
535000 4.013 515.05 3.989 510.30 4.060 523.51 4.032 527.01
536000 4.013 514.95 3.989 510.27 4.060 523.46 4.032 527.03
537000 4.013 514.95 3.989 510.21 4.055 523.53 4.036 527.02
538000 4.013 514.93 3.989 510.25 4.055 523.46 4.036 527.01
539000 4.013 514.88 3.994 510.15 4.055 523.44 4.032 526.97
540000 4.013 514.95 3.989 510.24 4.055 523.45 4.041 526.93
541000 4.013 514.90 3.989 510.21 4.055 523.38 4.036 526.89
542000 4.013 514.83 3.989 510.22 4.055 523.37 4.032 527.01
543000 4.013 514.79 3.989 510.21 4.055 523.45 4.032 526.99
544000 4.013 514.89 3.989 510.21 4.055 523.42 4.032 526.93
545000 4.013 514.98 3.989 510.16 4.055 523.40 4.032 526.89
546000 4.013 514.83 3.989 510.20 4.055 523.37 4.032 526.90
547000 4.013 514.89 3.989 510.13 4.065 523.42 4.032 526.84
548000 4.013 514.76 3.989 510.16 4.060 523.32 4.032 526.92
549000 4.013 514.83 3.989 510.07 4.055 523.39 4.032 526.88
550000 4.013 514.82 3.989 510.17 4.060 523.33 4.032 526.93
551000 4.013 514.80 3.989 510.08 4.055 523.32 4.032 526.76
552000 4.013 514.74 3.989 510.09 4.055 523.31 4.032 526.74
553000 4.013 514.76 3.989 510.09 4.055 523.28 4.032 526.77
554000 4.013 514.67 3.984 510.02 4.055 523.22 4.032 526.79
555000 4.013 514.66 3.984 510.05 4.055 523.23 4.032 526.79
556000 4.013 514.76 3.989 509.97 4.065 523.25 4.032 526.81
557000 4.013 514.74 3.989 510.04 4.055 523.20 4.032 526.75
558000 4.013 514.62 3.989 510.08 4.055 523.18 4.032 526.66
559000 4.022 514.62 4.003 510.04 4.055 523.21 4.032 526.68
560000 4.013 514.69 3.984 510.00 4.055 523.18 4.032 526.76
561000 4.013 514.65 3.989 510.02 4.055 523.16 4.027 526.61
562000 4.013 514.70 3.984 510.04 4.055 523.13 4.032 526.65
563000 4.013 514.65 3.989 509.99 4.060 523.10 4.027 526.58
564000 4.013 514.56 3.984 510.05 4.055 523.13 4.032 526.62
565000 4.013 514.58 3.984 509.96 4.055 523.14 4.032 526.56
566000 4.013 514.62 3.989 509.94 4.055 523.10 4.027 526.55
567000 4.013 514.53 3.984 509.87 4.055 523.12 4.032 526.57
568000 4.013 514.59 3.989 510.01 4.055 523.06 4.027 526.63
569000 4.013 514.64 3.984 509.88 4.055 523.06 4.027 526.54
570000 4.013 514.49 3.984 509.97 4.055 523.03 4.032 526.47
571000 4.008 514.46 3.984 509.86 4.055 523.04 4.027 526.46
572000 4.013 514.49 3.984 509.89 4.055 522.91 4.027 526.48
573000 4.013 514.43 3.984 509.91 4.055 522.99 4.027 526.45
574000 4.013 514.46 3.984 509.83 4.055 522.88 4.027 526.46
575000 4.013 514.51 3.984 509.87 4.055 522.95 4.032 526.43
576000 4.008 514.39 3.984 509.83 4.055 522.95 4.027 526.38
577000 4.013 514.40 3.984 509.88 4.055 522.98 4.032 526.35
578000 4.013 514.39 3.984 509.91 4.055 522.87 4.032 526.36
579000 4.013 514.35 3.989 509.78 4.055 522.85 4.027 526.29
580000 4.013 514.42 3.984 509.93 4.055 522.83 4.027 526.31
581000 4.013 514.43 3.984 509.77 4.055 522.82 4.027 526.28
582000 4.013 514.21 3.984 509.81 4.055 522.84 4.027 526.30
583000 4.008 514.33 3.984 509.79 4.055 522.79 4.027 526.28
584000 4.008 514.27 3.984 509.78 4.055 522.78 4.027 526.27
585000 4.008 514.31 3.984 509.76 4.055 522.82 4.027 526.28
586000 4.008 514.31 3.984 509.86 4.055 522.82 4.032 526.24
587000 4.008 514.33 3.984 509.84 4.051 522.76 4.032 526.30
588000 4.008 514.24 3.984 509.78 4.055 522.73 4.032 526.17
589000 4.008 514.32 3.984 509.77 4.055 522.74 4.032 526.22
590000 4.008 514.22 3.984 509.79 4.055 522.73 4.027 526.23
591000 4.013 514.19 3.984 509.63 4.055 522.78 4.032 526.18
592000 4.013 514.26 3.984 509.75 4.055 522.68 4.027 526.14
593000 4.008 514.26 3.984 509.73 4.055 522.65 4.027 526.16
594000 4.008 514.07 3.984 509.79 4.051 522.63 4.032 526.14
595000 4.008 514.17 3.984 509.73 4.055 522.68 4.032 526.03
596000 4.008 514.17 3.984 509.65 4.055 522.64 4.027 526.10
597000 4.008 514.07 3.984 509.66 4.055 522.66 4.027 526.08
598000 4.008 514.23 3.984 509.65 4.055 522.57 4.027 526.06
599000 4.008 514.20 3.984 509.65 4.055 522.57 4.027 526.06
600000 4.008 514.13 3.984 509.71 4.055 522.60 4.027 526.12
601000 4.008 514.14 3.984 509.73 4.055 522.61 4.027 525.96
602000 4.008 514.21 3.984 509.66 4.055 522.58 4.027 525.99
603000 4.008 514.07 3.984 509.63 4.055 522.58 4.027 525.98
604000 4.008 514.16 3.984 509.72 4.055 522.48 4.027 526.04
605000 4.008 514.17 3.984 509.58 4.051 522.47 4.027 525.98
606000 4.008 513.96 3.984 509.57 4.051 522.43 4.027 525.98
607000 4.008 514.05 3.984 509.52 4.055 522.53 4.027 525.88
608000 4.008 514.14 3.984 509.58 4.051 522.45 4.027 525.94
609000 4.008 513.96 3.980 509.53 4.051 522.49 4.022 525.96
610000 4.008 513.95 3.980 509.62 4.055 522.40 4.022 525.99
611000 4.008 514.01 3.984 509.54 4.055 522.43 4.027 525.92
612000 4.008 514.01 3.984 509.52 4.055 522.45 4.027 525.95
613000 4.008 513.97 3.984 509.52 4.051 522.39 4.027 525.79
614000 4.008 513.92 3.980 509.56 4.051 522.41 4.027 525.89
615000 4.008 513.90 3.984 509.50 4.051 522.38 4.027 525.94
616000 4.008 513.96 3.984 509.51 4.051 522.33 4.027 525.85
617000 4.008 513.96 3.984 509.51 4.051 522.36 4.027 525.82
618000 4.008 513.83 3.980 509.48 4.051 522.32 4.027 525.84
619000 4.008 513.96 3.984 509.45 4.051 522.36 4.027 525.74
620000 4.008 513.89 3.980 509.48 4.051 522.32 4.022 525.70
621000 4.008 513.82 3.980 509.49 4.051 522.35 4.022 525.80
622000 4.008 513.90 3.984 509.53 4.051 522.28 4.022 525.79
623000 4.008 514.01 3.984 509.52 4.051 522.23 4.022 525.74
624000 4.008 513.68 3.980 509.38 4.051 522.31 4.027 525.72
625000 4.003 513.93 3.980 509.43 4.051 522.24 4.027 525.68
626000 4.008 513.84 3.980 509.48 4.051 522.32 4.027 525.69
627000 4.008 513.81 3.980 509.41 4.051 522.21 4.022 525.67
628000 4.008 513.90 3.984 509.47 4.051 522.20 4.022 525.66
629000 4.008 513.84 3.980 509.48 4.051 522.24 4.022 525.70
630000 4.008 513.76 3.980 509.48 4.046 522.22 4.022 525.65
631000 4.008 513.76 3.980 509.39 4.051 522.18 4.022 525.58
632000 4.008 513.74 3.980 509.41 4.051 522.19 4.027 525.55
633000 4.003 513.73 3.980 509.38 4.051 522.21 4.022 525.62
634000 4.008 513.73 3.980 509.34 4.046 522.14 4.022 525.67
635000 4.003 513.75 3.984 509.35 4.051 522.17 4.022 525.59
636000 4.003 513.65 3.980 509.32 4.046 522.19 4.022 525.55
637000 4.008 513.66 3.980 509.30 4.051 522.15 4.022 525.44
638000 4.008 513.75 3.980 509.36 4.051 522.13 4.022 525.54
639000 4.008 513.66 3.980 509.37 4.046 522.12 4.027 525.57
640000 4.003 513.66 3.984 509.36 4.046 522.10 4.022 525.55
641000 4.003 513.69 3.980 509.26 4.046 522.07 4.022 525.53
642000 4.003 513.68 3.980 509.38 4.051 522.16 4.022 525.58
643000 4.003 513.67 3.980 509.31 4.046 522.13 4.027 525.50
644000 4.008 513.67 3.980 509.25 4.051 522.04 4.018 525.52
645000 4.008 513.56 3.980 509.23 4.046 522.09 4.022 525.53
646000 4.003 513.67 3.980 509.29 4.051 522.03 4.018 525.43
647000 4.003 513.68 3.980 509.30 4.051 522.02 4.022 525.49
648000 4.008 513.50 3.980 509.26 4.051 522.06 4.018 525.46
649000 4.003 513.59 3.980 509.26 4.046 522.03 4.018 525.38
650000 4.003 513.56 3.980 509.24 4.051 522.04 4.022 525.36
651000 4.003 513.50 3.980 509.17 4.046 521.93 4.022 525.40
652000 4.003 513.63 3.980 509.26 4.046 521.94 4.022 525.42
653000 4.003 513.56 3.980 509.23 4.046 521.98 4.022 525.38
654000 4.003 513.46 3.980 509.22 4.046 521.99 4.022 525.42
655000 4.003 513.39 3.980 509.17 4.051 522.00 4.018 525.25
656000 4.003 513.42 3.980 509.21 4.046 521.96 4.022 525.30
657000 4.003 513.39 3.980 509.14 4.046 521.94 4.022 525.36
658000 4.003 513.48 3.980 509.16 4.046 521.90 4.018 525.36
659000 4.003 513.51 3.980 509.15 4.046 521.90 4.022 525.25
660000 4.003 513.39 3.975 509.20 4.046 521.89 4.022 525.31
661000 4.003 513.38 3.980 509.19 4.046 521.90 4.018 525.24
662000 4.003 513.40 3.975 509.16 4.051 521.89 4.022 525.25
663000 4.003 513.38 3.980 509.05 4.046 521.91 4.022 525.23
664000 4.003 513.39 3.980 509.19 4.046 521.87 4.022 525.27
665000 3.999 513.35 3.980 509.16 4.046 521.93 4.022 525.24
666000 4.003 513.20 3.980 509.15 4.046 521.88 4.018 525.24
667000 4.003 513.32 3.980 509.09 4.051 521.90 4.018 525.13
668000 4.003 513.29 3.980 509.06 4.046 521.83 4.022 525.13
669000 4.003 513.34 3.980 509.02 4.046 521.81 4.022 525.13
670000 4.003 513.35 3.980 509.06 4.046 521.86 4.018 525.20
671000 4.003 513.27 3.980 509.07 4.046 521.79 4.022 525.06
672000 4.003 513.31 3.980 509.13 4.046 521.86 4.018 525.11
673000 4.003 513.28 3.980 509.04 4.046 521.81 4.022 525.06
674000 4.003 513.27 3.975 509.02 4.046 521.78 4.018 525.04
675000 4.003 513.25 3.975 508.97 4.046 521.78 4.018 525.03
676000 4.003 513.22 3.975 509.05 4.046 521.75 4.018 525.04
677000 4.003 513.27 3.975 509.05 4.046 521.77 4.018 525.04
678000 4.003 513.14 3.980 508.96 4.046 521.79 4.018 525.10
679000 3.999 513.19 3.980 509.02 4.046 521.78 4.022 524.97
680000 4.003 513.26 3.980 508.98 4.046 521.74 4.018 524.97
681000 4.003 513.18 3.980 508.94 4.046 521.74 4.018 525.03
682000 4.003 513.20 3.975 509.02 4.046 521.69 4.018 525.06
683000 4.003 513.16 3.975 509.03 4.046 521.75 4.022 524.98
684000 3.999 513.11 3.975 508.92 4.046 521.68 4.018 524.92
685000 4.003 513.21 3.975 508.95 4.046 521.73 4.022 524.85
686000 4.003 513.29 3.975 508.96 4.046 521.65 4.022 524.88
687000 3.999 513.09 3.975 508.95 4.046 521.68 4.018 524.91
688000 4.003 513.16 3.975 508.98 4.046 521.59 4.018 524.96
689000 3.999 513.15 3.980 508.91 4.046 521.61 4.018 524.92
690000 3.999 513.06 3.975 509.02 4.046 521.63 4.018 524.98
691000 3.999 513.10 3.975 508.90 4.046 521.64 4.018 524.81
692000 4.003 513.18 3.975 508.88 4.046 521.60 4.018 524.87
693000 3.999 513.11 3.975 508.79 4.046 521.62 4.018 524.88
694000 4.003 513.20 3.975 508.90 4.046 521.53 4.018 524.83
695000 3.999 513.14 3.975 508.88 4.046 521.59 4.018 524.78
696000 3.999 513.09 3.975 508.90 4.046 521.58 4.018 524.88
697000 3.999 513.05 3.975 508.94 4.046 521.51 4.018 524.75
698000 3.999 513.09 3.975 508.82 4.046 521.55 4.018 524.64
699000 3.999 513.10 3.975 508.78 4.046 521.58 4.018 524.58
700000 4.003 513.16 3.975 508.92 4.046 521.41 4.018 524.73
701000 4.003 513.01 3.975 508.76 4.046 521.55 4.018 524.70
702000 4.003 512.96 3.980 508.77 4.046 521.49 4.018 524.66
703000 4.003 512.98 3.975 508.85 4.046 521.49 4.018 524.64
704000 3.999 513.05 3.975 508.82 4.041 521.45 4.018 524.59
705000 4.003 512.98 3.975 508.74 4.046 521.37 4.018 524.63
706000 3.999 512.93 3.975 508.82 4.041 521.40 4.018 524.63
707000 3.999 512.99 3.975 508.73 4.041 521.37 4.018 524.57
708000 3.999 512.89 3.975 508.71 4.041 521.37 4.013 524.54
709000 3.999 513.02 3.975 508.80 4.041 521.43 4.018 524.53
710000 3.999 512.96 3.975 508.79 4.046 521.39 4.018 524.47
711000 3.999 512.94 3.975 508.64 4.041 521.35 4.018 524.49
712000 3.999 512.86 3.970 508.77 4.041 521.36 4.013 524.62
713000 3.999 512.89 3.975 508.68 4.041 521.40 4.018 524.57
714000 3.994 512.75 3.975 508.68 4.041 521.37 4.018 524.55
715000 3.999 512.90 3.975 508.69 4.041 521.38 4.018 524.44
716000 3.999 512.89 3.975 508.65 4.041 521.22 4.018 524.43
717000 3.999 512.89 3.975 508.68 4.041 521.21 4.018 524.43
718000 3.999 512.86 3.975 508.66 4.041 521.27 4.018 524.52
719000 4.003 512.78 3.975 508.65 4.041 521.24 4.018 524.46
720000 3.999 512.75 3.975 508.63 4.046 521.25 4.018 524.40
721000 3.999 512.92 3.975 508.73 4.041 521.26 4.018 524.43
722000 3.999 512.81 3.975 508.65 4.041 521.22 4.013 524.35
723000 3.999 512.84 3.975 508.59 4.041 521.20 4.013 524.45
724000 3.999 512.79 3.975 508.66 4.041 521.17 4.013 524.40
725000 3.999 512.86 3.970 508.61 4.041 521.21 4.013 524.44
726000 3.999 512.68 3.970 508.65 4.041 521.22 4.013 524.41
727000 3.999 512.82 3.975 508.59 4.041 521.20 4.013 524.25
728000 3.999 512.73 3.975 508.63 4.041 521.12 4.013 524.30
729000 3.999 512.73 3.975 508.58 4.041 521.16 4.013 524.35
730000 3.994 512.81 3.975 508.64 4.041 521.12 4.013 524.26
731000 3.999 512.79 3.975 508.57 4.041 521.16 4.013 524.29
732000 3.999 512.74 3.975 508.59 4.041 521.08 4.013 524.30
733000 3.999 512.69 3.970 508.56 4.041 521.12 4.013 524.22
734000 3.994 512.75 3.975 508.62 4.046 521.05 4.013 524.23
735000 3.994 512.81 3.975 508.49 4.041 521.07 4.013 524.22
736000 3.994 512.73 3.975 508.54 4.041 520.97 4.018 524.22
737000 3.994 512.68 3.975 508.54 4.041 521.04 4.013 524.23
738000 3.999 512.70 3.975 508.52 4.041 521.01 4.013 524.27
739000 3.999 512.56 3.970 508.53 4.041 521.01 4.013 524.18
740000 3.999 512.74 3.970 508.54 4.041 521.03 4.013 524.16
741000 3.999 512.71 3.970 508.49 4.041 520.99 4.013 524.21
742000 3.999 512.70 3.975 508.51 4.041 521.02 4.013 524.19
743000 3.999 512.67 3.975 508.61 4.041 520.98 4.013 524.28
744000 3.999 512.49 3.970 508.51 4.041 521.00 4.013 524.17
745000 3.994 512.59 3.975 508.43 4.041 520.96 4.013 524.09
746000 3.994 512.55 3.970 508.53 4.041 520.88 4.018 524.08
747000 3.999 512.67 3.975 508.47 4.041 520.95 4.013 524.05
748000 3.994 512.56 3.970 508.47 4.041 520.91 4.013 524.15
749000 3.994 512.57 3.970 508.40 4.041 520.96 4.013 524.15
750000 3.994 512.53 3.970 508.50 4.041 520.95 4.013 524.13
751000 3.994 512.46 3.970 508.47 4.041 520.94 4.013 523.93
752000 3.994 512.59 3.970 508.48 4.041 520.87 4.013 523.95
753000 3.999 512.58 3.975 508.43 4.041 520.85 4.013 523.99
754000 3.994 512.49 3.970 508.42 4.041 520.84 4.018 524.11
755000 3.999 512.53 3.970 508.41 4.041 520.83 4.013 523.99
756000 3.994 512.39 3.970 508.38 4.041 520.77 4.013 524.02
757000 3.994 512.42 3.970 508.25 4.041 520.79 4.013 523.99
758000 3.994 512.52 3.970 508.36 4.041 520.86 4.013 523.94
759000 3.994 512.37 3.970 508.31 4.041 520.81 4.013 524.01
760000 3.994 512.34 3.970 508.39 4.036 520.77 4.013 524.08
761000 3.994 512.46 3.970 508.30 4.041 520.73 4.013 524.02
762000 3.994 512.32 3.970 508.35 4.041 520.83 4.013 523.99
763000 3.994 512.40 3.970 508.30 4.041 520.78 4.013 523.89
764000 3.994 512.42 3.975 508.39 4.036 520.66 4.013 523.84
765000 3.999 512.51 3.970 508.34 4.041 520.77 4.013 523.94
766000 3.994 512.44 3.970 508.31 4.036 520.64 4.013 523.98
767000 3.994 512.43 3.970 508.32 4.036 520.78 4.013 523.97
768000 3.994 512.36 3.970 508.30 4.036 520.69 4.013 523.90
769000 3.994 512.35 3.970 508.25 4.041 520.63 4.013 523.91
770000 3.994 512.38 3.970 508.32 4.036 520.68 4.013 523.87
771000 3.994 512.43 3.970 508.32 4.041 520.68 4.013 523.79
772000 3.994 512.29 3.970 508.25 4.036 520.61 4.013 523.98
773000 3.999 512.20 3.970 508.23 4.036 520.61 4.013 523.89
774000 3.994 512.18 3.970 508.28 4.041 520.55 4.013 523.82
775000 3.994 512.24 3.970 508.20 4.041 520.59 4.013 523.80
776000 3.994 512.30 3.970 508.21 4.041 520.53 4.013 523.80
777000 3.994 512.26 3.970 508.21 4.036 520.58 4.008 523.77
778000 3.994 512.29 3.970 508.23 4.036 520.58 4.008 523.87
779000 3.994 512.32 3.970 508.23 4.036 520.57 4.013 523.81
