-0.36 0.076 Battery Metter V0.1
t v1 a1 v2 a2 v3 a3 v4 a4
19789000 0.071 -1.20 0.076 -1.82 0.071 0.03 0.071 -0.06
19790000 0.071 -1.27 0.071 -1.83 0.071 -0.00 0.076 -0.04
19791000 0.071 -1.19 0.071 -1.86 0.071 0.07 0.071 -0.03
19792000 0.066 -1.19 0.071 -1.87 0.071 0.09 0.071 0.00
19793000 0.066 -1.15 0.071 -1.85 0.071 0.07 0.076 -0.04
19794000 0.071 -1.26 0.071 -1.87 0.071 0.08 0.071 -0.02
19795000 0.066 -1.17 0.071 -1.89 0.071 0.06 0.076 -0.05
19796000 0.071 -1.21 0.071 -1.85 0.071 0.06 0.071 -0.10
19797000 0.066 -1.18 0.071 -1.87 0.071 0.12 0.071 -0.06
19798000 0.071 -1.18 0.071 -1.85 0.071 0.06 0.071 -0.06
19799000 0.066 -1.17 0.071 -1.91 0.071 0.05 0.071 -0.02
19800000 0.066 -1.22 0.071 -1.91 0.071 0.00 0.076 0.03
19801000 0.071 -1.18 0.071 -1.89 0.071 0.08 0.071 0.03
19802000 0.071 -1.08 0.076 -1.84 0.071 0.12 0.071 -0.02
19803000 0.071 -1.16 0.071 -1.87 0.071 0.13 0.071 0.01
19804000 0.071 -1.18 0.071 -1.83 0.071 0.06 0.071 -0.08
19805000 0.071 -1.22 0.071 -1.82 0.071 0.10 0.071 -0.04
19806000 0.071 -1.18 0.071 -1.84 0.071 0.13 0.071 -0.06
19807000 0.071 -1.21 0.071 -1.86 0.071 0.07 0.071 -0.06
19808000 0.066 -1.10 0.071 -1.88 0.071 0.02 0.071 -0.04
19809000 0.071 -1.19 0.071 -1.88 0.071 0.06 0.071 -0.01
19810000 0.071 -1.19 0.071 -1.92 0.071 0.08 0.071 -0.05
19811000 0.071 -1.15 0.071 -1.90 0.071 0.04 0.071 -0.06
19812000 0.066 -1.11 0.076 -1.87 0.071 0.10 0.071 -0.06
19813000 0.071 -1.15 0.071 -1.92 0.071 0.08 0.071 -0.04
19814000 0.066 -1.24 0.071 -1.84 0.071 0.03 0.071 -0.00
19815000 0.061 -1.23 0.071 -1.94 0.071 0.08 0.071 -0.06
19816000 0.066 -1.19 0.071 -1.90 0.071 0.06 0.071 -0.05
19817000 0.066 -1.17 0.071 -1.92 0.071 0.04 0.071 -0.05
19818000 0.066 -1.12 0.071 -1.97 0.071 0.05 0.071 -0.05
19819000 0.066 -1.14 0.071 -1.86 0.071 0.06 0.071 -0.10
19820000 0.071 -1.15 0.071 -1.91 0.071 0.06 0.071 -0.03
19821000 0.071 -1.15 0.071 -1.89 0.071 0.05 0.071 -0.04
19822000 0.066 -1.23 0.071 -1.82 0.071 -0.04 0.071 -0.05
19823000 0.071 -1.23 0.071 -1.87 0.066 0.01 0.071 -0.09
19824000 0.071 -1.19 0.071 -1.83 0.071 0.06 0.071 0.01
19825000 0.071 -1.20 0.076 -1.90 0.071 0.10 0.071 -0.12
19826000 0.071 -1.22 0.071 -1.80 0.071 0.11 0.071 -0.07
19827000 0.071 -1.11 0.071 -1.87 0.071 0.08 0.071 -0.02
19828000 0.071 -1.13 0.071 -1.87 0.071 0.10 0.071 -0.04
19829000 0.071 -1.16 0.071 -1.93 0.071 -0.00 0.071 -0.09
19830000 0.066 -1.17 0.076 -1.88 0.071 0.07 0.071 -0.03
19831000 0.071 -1.11 0.071 -1.91 0.071 0.07 0.071 -0.06
19832000 0.071 -1.13 0.076 -1.84 0.066 0.03 0.071 0.01
19833000 0.066 -1.15 0.071 -1.80 0.071 0.03 0.071 -0.08
19834000 0.066 -1.25 0.071 -1.88 0.071 0.05 0.071 0.02
19835000 0.071 -1.21 0.071 -1.87 0.071 -0.00 0.076 0.05
19836000 0.071 -1.21 0.071 -1.80 0.071 0.03 0.071 -0.03
19837000 0.066 -1.11 0.071 -1.90 0.071 0.05 0.071 -0.03
19838000 0.066 -1.16 0.071 -1.98 0.071 0.10 0.076 0.02
19839000 0.071 -1.22 0.071 -1.87 0.071 0.07 0.071 -0.10
19840000 0.071 -1.22 0.071 -1.86 0.071 0.05 0.076 0.01
19841000 0.071 -1.11 0.071 -1.78 0.071 0.05 0.071 -0.05
19842000 0.071 -1.14 0.071 -1.88 0.071 0.06 0.076 0.00
19843000 0.066 -1.27 0.071 -1.85 0.071 0.04 0.071 -0.03
19844000 0.071 -1.13 0.071 -1.78 0.071 0.06 0.071 -0.05
19845000 0.076 -1.16 0.071 -1.78 0.071 0.15 0.071 -0.05
19846000 0.071 -1.21 0.071 -1.86 0.071 0.03 0.071 -0.03
19847000 0.071 -1.15 0.071 -1.82 0.071 -0.02 0.071 -0.04
19848000 0.071 -1.21 0.071 -1.86 0.066 -0.05 0.071 -0.07
19849000 0.066 -1.11 0.071 -1.82 0.071 0.08 0.071 -0.06
19850000 0.076 -1.12 0.071 -1.84 0.071 0.02 0.071 -0.05
19851000 0.066 -1.19 0.071 -1.85 0.066 0.09 0.071 0.00
19852000 0.066 -1.10 0.066 -1.80 0.071 0.05 0.071 -0.03
19853000 0.066 -1.09 0.071 -1.84 0.071 0.07 0.071 -0.02
19854000 0.066 -1.17 0.071 -1.81 0.071 0.07 0.071 -0.01
19855000 0.071 -1.11 0.071 -1.85 0.066 0.07 0.071 -0.07
19856000 0.076 -1.09 0.071 -1.83 0.071 0.00 0.076 0.02
19857000 0.066 -1.13 0.071 -1.85 0.071 0.04 0.071 -0.02
19858000 0.076 -1.21 0.071 -1.79 0.071 0.06 0.071 -0.06
19859000 0.071 -1.08 0.076 -1.85 0.071 0.07 0.071 -0.06
19860000 0.071 -1.17 0.071 -1.83 0.071 0.04 0.071 -0.06
19861000 0.066 -1.23 0.071 -1.80 0.071 -0.00 0.076 -0.07
19862000 0.066 -1.20 0.076 -1.86 0.071 0.06 0.071 0.02
19863000 0.071 -1.18 0.071 -1.85 0.071 0.10 0.071 -0.06
19864000 0.071 -1.11 0.071 -1.83 0.071 0.05 0.071 -0.06
19865000 0.071 -1.15 0.076 -1.92 0.071 0.16 0.071 -0.03
19866000 0.071 -1.07 0.076 -1.80 0.071 0.08 0.071 -0.07
19867000 0.071 -1.12 0.071 -1.83 0.071 0.09 0.071 -0.06
19868000 0.071 -1.18 0.071 -1.85 0.071 0.01 0.076 -0.02
19869000 0.071 -1.12 0.071 -1.88 0.071 0.04 0.071 -0.02
19870000 0.071 -1.12 0.071 -1.89 0.071 0.08 0.071 0.07
19871000 0.066 -1.19 0.071 -1.83 0.071 0.04 0.071 -0.06
19872000 0.066 -1.16 0.076 -1.83 0.071 0.10 0.076 0.01
19873000 0.071 -1.08 0.076 -1.86 0.071 0.06 0.076 -0.01
19874000 0.066 -1.09 0.071 -1.83 0.071 0.06 0.076 -0.01
19875000 0.066 -1.11 0.071 -1.85 0.071 0.07 0.071 0.01
19876000 0.071 -1.00 0.071 -1.82 0.071 0.03 0.076 -0.02
19877000 0.066 -1.14 0.071 -1.85 0.071 0.11 0.076 -0.13
19878000 0.066 -1.10 0.071 -1.77 0.071 0.10 0.076 -0.02
19879000 0.066 -1.17 0.071 -1.86 0.071 0.12 0.071 0.01
19880000 0.066 -1.15 0.071 -1.78 0.071 -0.01 0.071 0.01
19881000 0.071 -1.17 0.071 -1.85 0.071 0.00 0.076 -0.03
19882000 0.066 -1.08 0.076 -1.85 0.071 -0.04 0.071 -0.01
19883000 0.071 -1.14 0.071 -1.81 0.071 0.09 0.071 -0.01
19884000 0.066 -1.17 0.071 -1.83 0.071 0.05 0.071 -0.04
19885000 0.066 -1.09 0.071 -1.83 0.071 0.13 0.071 -0.02
19886000 0.066 -1.15 0.066 -1.80 0.071 -0.00 0.076 -0.08
19887000 0.071 -1.15 0.071 -1.84 0.071 0.06 0.071 -0.08
19888000 0.071 -1.10 0.066 -1.82 0.071 0.02 0.071 -0.09
19889000 0.066 -1.12 0.071 -1.85 0.071 0.07 0.071 -0.02
19890000 0.066 -1.12 0.071 -1.76 0.071 0.05 0.071 -0.04
19891000 0.071 -1.10 0.071 -1.85 0.071 0.06 0.071 -0.04
19892000 0.076 -1.08 0.076 -1.83 0.071 0.07 0.071 -0.04
19893000 0.066 -1.14 0.071 -1.87 0.071 0.08 0.071 -0.01
19894000 0.066 -1.18 0.071 -1.83 0.071 -0.01 0.071 -0.01
19895000 0.066 -1.16 0.071 -1.82 0.071 0.14 0.071 -0.01
19896000 0.076 -1.18 0.071 -1.80 0.071 0.12 0.071 -0.01
19897000 0.071 -1.14 0.071 -1.87 0.071 0.08 0.071 0.00
19898000 0.071 -1.02 0.076 -1.80 0.066 0.09 0.071 0.04
19899000 0.071 -1.11 0.071 -1.82 0.071 0.04 0.071 -0.03
19900000 0.071 -1.15 0.071 -1.80 0.071 0.10 0.071 0.07
19901000 0.071 -1.04 0.076 -1.79 0.071 0.03 0.071 0.01
19902000 0.071 -1.09 0.071 -1.82 0.066 0.08 0.071 0.01
19903000 0.071 -1.13 0.071 -1.82 0.071 0.09 0.071 -0.05
19904000 0.071 -1.04 0.071 -1.83 0.071 0.10 0.076 -0.00
19905000 0.071 -1.03 0.071 -1.83 0.071 0.06 0.071 -0.01
19906000 0.071 -1.13 0.071 -1.77 0.071 0.09 0.071 -0.01
19907000 0.066 -1.03 0.076 -1.82 0.071 0.04 0.071 0.03
19908000 0.071 -1.10 0.071 -1.77 0.071 0.10 0.071 -0.02
19909000 0.071 -1.05 0.076 -1.76 0.071 0.11 0.076 -0.05
19910000 0.071 -1.04 0.071 -1.80 0.071 0.11 0.071 0.01
19911000 0.071 -1.13 0.071 -1.80 0.071 0.07 0.071 0.01
19912000 0.066 -1.09 0.071 -1.73 0.071 0.07 0.071 -0.03
19913000 0.071 -1.04 0.071 -1.72 0.071 0.13 0.076 0.07
19914000 0.071 -1.11 0.076 -1.75 0.071 0.04 0.071 0.01
19915000 0.071 -1.09 0.076 -1.82 0.071 0.14 0.071 0.03
19916000 0.071 -1.06 0.071 -1.75 0.071 0.10 0.071 -0.01
19917000 0.071 -1.12 0.071 -1.82 0.071 0.04 0.071 0.01
19918000 0.066 -1.10 0.076 -1.79 0.071 0.07 0.071 0.01
19919000 0.066 -1.07 0.076 -1.84 0.071 0.08 0.071 -0.03
19920000 0.071 -1.03 0.076 -1.75 0.071 0.01 0.071 -0.01
19921000 0.066 -1.08 0.071 -1.80 0.071 0.09 0.071 -0.01
19922000 0.071 -1.09 0.076 -1.77 0.071 0.10 0.076 0.02
19923000 0.066 -1.11 0.071 -1.78 0.071 0.05 0.071 0.02
19924000 0.076 -1.13 0.071 -1.74 0.071 0.11 0.076 0.06
19925000 0.066 -1.13 0.071 -1.82 0.071 0.07 0.071 0.01
19926000 0.066 -1.05 0.076 -1.79 0.071 0.12 0.071 -0.11
19927000 0.066 -1.16 0.071 -1.78 0.071 0.08 0.071 -0.01
19928000 0.066 -1.05 0.076 -1.79 0.071 0.07 0.076 -0.04
19929000 0.066 -1.11 0.071 -1.84 0.071 0.09 0.071 0.02
19930000 0.071 -1.16 0.071 -1.79 0.071 0.06 0.071 -0.02
19931000 0.066 -1.12 0.071 -1.80 0.071 0.08 0.071 0.01
19932000 0.066 -1.06 0.071 -1.78 0.071 0.08 0.071 0.01
19933000 0.071 -1.07 0.076 -1.77 0.071 0.10 0.076 -0.02
19934000 0.066 -1.04 0.066 -1.74 0.071 0.08 0.071 -0.04
19935000 0.071 -1.07 0.076 -1.78 0.071 0.10 0.071 0.05
19936000 0.061 -1.07 0.071 -1.74 0.066 0.03 0.071 0.02
19937000 0.066 -1.06 0.071 -1.82 0.071 0.07 0.071 -0.03
19938000 0.066 -1.07 0.071 -1.75 0.071 0.13 0.076 0.01
19939000 0.066 -1.12 0.071 -1.83 0.071 0.07 0.071 -0.03
19940000 0.066 -1.12 0.071 -1.75 0.071 0.13 0.071 -0.00
19941000 0.066 -0.99 0.071 -1.75 0.071 0.13 0.076 -0.01
19942000 0.071 -1.04 0.076 -1.78 0.071 0.04 0.071 -0.01
19943000 0.071 -1.06 0.071 -1.81 0.071 0.08 0.071 -0.06
19944000 0.066 -1.10 0.071 -1.79 0.071 -0.00 0.071 0.05
19945000 0.071 -1.08 0.076 -1.77 0.066 0.03 0.071 0.05
19946000 0.066 -1.07 0.076 -1.75 0.071 0.09 0.071 0.05
19947000 0.066 -1.08 0.076 -1.82 0.071 0.02 0.071 0.02
19948000 0.066 -1.04 0.076 -1.81 0.071 0.09 0.071 0.02
19949000 0.071 -1.08 0.076 -1.76 0.071 0.02 0.071 -0.06
19950000 0.071 -1.03 0.066 -1.82 0.066 0.10 0.071 0.00
19951000 0.066 -1.16 0.071 -1.76 0.071 0.09 0.071 0.02
19952000 0.066 -1.09 0.071 -1.80 0.071 0.04 0.071 0.03
19953000 0.071 -1.06 0.076 -1.75 0.071 0.13 0.071 -0.05
19954000 0.066 -1.05 0.076 -1.77 0.066 0.09 0.071 0.01
19955000 0.066 -1.12 0.071 -1.73 0.066 0.10 0.071 -0.09
19956000 0.071 -1.07 0.076 -1.77 0.071 0.09 0.071 -0.07
19957000 0.071 -1.04 0.071 -1.72 0.071 0.13 0.071 0.03
19958000 0.071 -1.08 0.076 -1.73 0.071 0.05 0.071 0.02
19959000 0.071 -1.06 0.076 -1.82 0.066 0.09 0.071 -0.05
19960000 0.071 -1.01 0.076 -1.77 0.071 0.06 0.071 -0.01
19961000 0.071 -1.12 0.071 -1.74 0.071 0.10 0.071 0.01
19962000 0.071 -1.05 0.076 -1.77 0.066 0.06 0.071 0.05
19963000 0.071 -0.98 0.071 -1.77 0.071 0.14 0.071 0.02
19964000 0.066 -1.04 0.076 -1.78 0.071 0.05 0.071 -0.02
19965000 0.071 -1.03 0.071 -1.79 0.071 0.10 0.071 -0.01
19966000 0.071 -1.10 0.071 -1.77 0.071 0.09 0.071 -0.05
19967000 0.066 -1.15 0.071 -1.74 0.071 0.13 0.071 0.06
19968000 0.076 -1.10 0.071 -1.69 0.071 0.08 0.071 -0.01
19969000 0.066 -1.07 0.076 -1.76 0.071 0.12 0.071 -0.04
19970000 0.071 -1.09 0.076 -1.75 0.071 0.04 0.071 -0.01
19971000 0.071 -1.01 0.071 -1.71 0.071 0.09 0.071 -0.00
19972000 0.071 -1.06 0.076 -1.78 0.071 0.10 0.071 0.02
19973000 0.071 -1.01 0.076 -1.77 0.071 0.11 0.076 -0.03
19974000 0.071 -1.10 0.076 -1.82 0.071 0.07 0.076 0.05
19975000 0.066 -1.16 0.071 -1.69 0.071 0.09 0.071 -0.06
19976000 0.071 -1.08 0.076 -1.73 0.071 0.07 0.071 -0.02
19977000 0.071 -1.11 0.071 -1.74 0.071 0.03 0.071 0.02
19978000 0.071 -1.08 0.076 -1.78 0.071 0.09 0.071 0.05
19979000 0.071 -1.10 0.071 -1.74 0.071 0.13 0.076 0.03
19980000 0.071 -1.10 0.071 -1.76 0.071 0.10 0.071 0.02
19981000 0.071 -1.04 0.076 -1.79 0.071 0.14 0.071 0.05
19982000 0.071 -1.02 0.076 -1.74 0.071 0.08 0.071 0.00
19983000 0.066 -0.95 0.071 -1.77 0.071 0.06 0.071 -0.03
19984000 0.071 -1.09 0.071 -1.72 0.071 0.10 0.076 0.06
19985000 0.071 -1.11 0.071 -1.73 0.071 0.13 0.071 -0.00
19986000 0.066 -0.95 0.071 -1.76 0.071 0.12 0.071 -0.03
19987000 0.066 -1.11 0.071 -1.77 0.071 0.11 0.071 0.02
19988000 0.071 -1.03 0.076 -1.72 0.071 0.08 0.071 0.04
19989000 0.071 -1.04 0.076 -1.83 0.071 0.10 0.071 0.02
19990000 0.071 -1.06 0.071 -1.77 0.071 0.12 0.076 0.05
19991000 0.066 -0.99 0.071 -1.70 0.071 0.10 0.071 -0.01
19992000 0.071 -1.01 0.071 -1.73 0.071 0.08 0.071 -0.00
19993000 0.066 -1.14 0.071 -1.69 0.071 0.08 0.076 -0.02
19994000 0.066 -1.06 0.071 -1.74 0.071 0.03 0.071 0.02
19995000 0.066 -1.06 0.076 -1.71 0.071 0.04 0.071 0.01
19996000 0.066 -1.01 0.071 -1.76 0.071 0.12 0.071 0.03
19997000 0.066 -1.09 0.071 -1.78 0.071 0.07 0.071 -0.01
19998000 0.066 -0.99 0.071 -1.73 0.071 0.08 0.071 0.00
19999000 0.066 -1.12 0.071 -1.74 0.071 0.07 0.076 0.02
20000000 0.071 -1.02 0.071 -1.71 0.071 0.13 0.076 -0.02
20001000 0.071 -1.10 0.066 -1.72 0.071 0.08 0.076 -0.01
20002000 0.071 -1.13 0.071 -1.73 0.071 -0.03 0.076 -0.06
20003000 0.071 -1.05 0.076 -1.69 0.071 0.10 0.071 0.02
20004000 0.066 -1.04 0.076 -1.76 0.071 0.14 0.071 0.02
20005000 0.066 -1.04 0.066 -1.67 0.071 0.13 0.071 0.01
20006000 0.071 -1.05 0.076 -1.71 0.066 0.13 0.071 0.02
20007000 0.066 -0.98 0.071 -1.75 0.071 0.11 0.071 -0.01
20008000 0.071 -0.98 0.071 -1.73 0.071 0.13 0.071 0.01
20009000 0.071 -1.06 0.071 -1.75 0.071 0.09 0.071 -0.01
20010000 0.071 -0.97 0.071 -1.75 0.071 0.06 0.071 0.03
20011000 0.071 -1.07 0.076 -1.76 0.071 0.09 0.071 0.01
20012000 0.066 -1.04 0.071 -1.76 0.071 -0.00 0.071 0.00
20013000 0.071 -1.00 0.076 -1.72 0.071 0.14 0.071 0.01
20014000 0.066 -1.04 0.066 -1.68 0.071 0.15 0.076 0.06
20015000 0.066 -1.15 0.071 -1.74 0.071 0.13 0.071 0.03
20016000 0.071 -1.15 0.071 -1.69 0.071 0.13 0.071 0.01
20017000 0.066 -1.10 0.066 -1.73 0.071 0.16 0.071 -0.01
20018000 0.071 -1.05 0.076 -1.75 0.071 0.09 0.071 -0.02
20019000 0.071 -1.04 0.071 -1.73 0.071 0.13 0.071 -0.03
20020000 0.066 -1.07 0.076 -1.71 0.071 0.12 0.071 0.03
20021000 0.061 -0.99 0.071 -1.73 0.071 0.05 0.071 0.06
20022000 0.066 -1.04 0.076 -1.69 0.071 0.12 0.071 0.04
20023000 0.066 -0.93 0.071 -1.71 0.071 0.12 0.071 0.01
20024000 0.071 -1.06 0.076 -1.76 0.066 0.13 0.071 0.02
20025000 0.071 -1.03 0.076 -1.71 0.071 0.14 0.071 0.07
20026000 0.071 -1.02 0.071 -1.76 0.071 0.07 0.071 -0.00
20027000 0.071 -1.04 0.071 -1.75 0.071 0.08 0.071 -0.00
20028000 0.071 -1.06 0.071 -1.74 0.066 0.13 0.071 0.02
20029000 0.071 -1.15 0.071 -1.71 0.071 0.12 0.071 0.02
20030000 0.071 -1.01 0.066 -1.76 0.071 0.05 0.071 0.07
20031000 0.066 -0.99 0.071 -1.71 0.071 0.08 0.071 0.02
20032000 0.066 -1.07 0.076 -1.70 0.071 0.13 0.071 0.04
20033000 0.071 -1.03 0.076 -1.76 0.071 0.08 0.071 0.00
20034000 0.071 -0.96 0.071 -1.73 0.071 0.05 0.071 0.03
20035000 0.066 -1.08 0.076 -1.71 0.071 0.05 0.071 0.08
20036000 0.071 -1.08 0.071 -1.72 0.071 0.12 0.071 0.09
20037000 0.071 -1.03 0.076 -1.75 0.071 0.15 0.071 -0.07
20038000 0.066 -0.97 0.066 -1.71 0.071 0.18 0.071 0.05
20039000 0.071 -1.04 0.076 -1.81 0.066 0.12 0.071 0.01
20040000 0.071 -1.08 0.076 -1.70 0.071 0.10 0.071 0.02
20041000 0.066 -0.98 0.071 -1.70 0.071 0.09 0.071 0.07
20042000 0.071 -1.09 0.071 -1.69 0.071 0.12 0.071 0.05
20043000 0.066 -1.04 0.076 -1.75 0.071 0.11 0.071 0.01
20044000 0.066 -1.08 0.076 -1.74 0.071 0.12 0.071 -0.01
20045000 0.066 -1.10 0.071 -1.70 0.071 0.05 0.071 -0.01
20046000 0.066 -1.12 0.071 -1.69 0.071 0.06 0.071 0.02
20047000 0.066 -1.03 0.066 -1.68 0.071 0.07 0.071 -0.00
20048000 0.071 -1.07 0.071 -1.77 0.071 0.12 0.071 0.13
20049000 0.066 -1.04 0.076 -1.74 0.071 0.18 0.071 -0.05
20050000 0.066 -1.02 0.076 -1.74 0.071 0.13 0.076 -0.01
20051000 0.071 -1.02 0.066 -1.84 0.071 0.15 0.076 0.03
20052000 0.071 -1.03 0.076 -1.74 0.071 0.08 0.071 -0.02
20053000 0.066 -0.95 0.066 -1.71 0.071 0.05 0.071 0.00
20054000 0.066 -1.00 0.076 -1.66 0.071 0.19 0.076 0.01
20055000 0.066 -1.08 0.071 -1.64 0.066 0.17 0.071 0.04
20056000 0.066 -0.97 0.071 -1.63 0.071 0.10 0.071 -0.01
20057000 0.066 -1.06 0.071 -1.66 0.071 0.05 0.071 0.05
20058000 0.066 -1.05 0.076 -1.66 0.071 0.05 0.076 0.08
20059000 0.066 -1.01 0.071 -1.72 0.071 0.13 0.071 -0.01
20060000 0.066 -0.99 0.071 -1.67 0.071 0.13 0.071 0.01
20061000 0.071 -1.02 0.076 -1.69 0.071 0.16 0.071 -0.03
20062000 0.061 -1.01 0.066 -1.69 0.071 0.12 0.071 0.05
20063000 0.066 -1.00 0.071 -1.68 0.071 0.07 0.071 -0.03
20064000 0.071 -1.02 0.076 -1.71 0.071 0.17 0.071 0.04
20065000 0.066 -1.12 0.071 -1.68 0.071 0.18 0.071 0.02
20066000 0.066 -0.99 0.071 -1.61 0.071 0.02 0.071 0.07
20067000 0.071 -0.97 0.071 -1.65 0.071 0.06 0.071 0.12
20068000 0.071 -1.00 0.076 -1.71 0.071 0.07 0.071 0.05
20069000 0.066 -1.08 0.076 -1.79 0.071 0.13 0.071 0.09
20070000 0.066 -1.10 0.071 -1.70 0.071 0.02 0.071 0.02
20071000 0.071 -0.98 0.071 -1.68 0.071 0.18 0.071 0.06
20072000 0.076 -1.04 0.071 -1.67 0.071 0.07 0.071 0.03
20073000 0.066 -0.99 0.071 -1.67 0.071 0.04 0.071 0.00
20074000 0.071 -0.96 0.071 -1.67 0.071 0.10 0.071 0.04
20075000 0.071 -1.02 0.076 -1.63 0.071 0.15 0.071 0.00
20076000 0.071 -1.05 0.071 -1.71 0.071 0.10 0.071 -0.02
20077000 0.066 -1.03 0.071 -1.72 0.071 0.12 0.071 0.05
20078000 0.066 -1.01 0.071 -1.78 0.071 0.13 0.071 -0.00
20079000 0.071 -0.97 0.076 -1.72 0.071 0.11 0.071 0.01
20080000 0.071 -1.01 0.071 -1.66 0.071 0.08 0.071 -0.00
20081000 0.066 -0.99 0.071 -1.64 0.071 0.13 0.071 0.04
20082000 0.066 -0.92 0.071 -1.71 0.071 0.05 0.071 -0.03
20083000 0.071 -1.02 0.076 -1.64 0.071 0.14 0.071 -0.02
20084000 0.071 -0.97 0.071 -1.58 0.071 0.08 0.071 -0.01
20085000 0.071 -1.05 0.076 -1.71 0.071 0.08 0.071 0.03
20086000 0.071 -0.96 0.071 -1.60 0.071 0.10 0.071 -0.00
20087000 0.071 -1.00 0.071 -1.73 0.071 0.18 0.071 0.02
20088000 0.071 -1.08 0.076 -1.69 0.071 0.05 0.071 0.08
20089000 0.071 -1.06 0.076 -1.67 0.071 0.10 0.071 0.04
20090000 0.066 -1.06 0.076 -1.74 0.071 0.07 0.071 0.03
20091000 0.071 -1.03 0.076 -1.67 0.071 0.09 0.071 -0.07
20092000 0.071 -1.11 0.071 -1.65 0.071 0.11 0.071 0.06
20093000 0.071 -1.00 0.076 -1.67 0.071 0.08 0.071 0.04
20094000 0.066 -0.99 0.071 -1.64 0.071 0.10 0.071 0.04
20095000 0.071 -1.01 0.071 -1.65 0.071 0.09 0.071 0.05
20096000 0.071 -1.01 0.066 -1.69 0.071 0.01 0.071 0.02
20097000 0.071 -0.98 0.071 -1.69 0.071 0.14 0.071 0.06
20098000 0.066 -1.03 0.066 -1.72 0.071 0.17 0.071 0.03
20099000 0.066 -0.98 0.071 -1.70 0.071 0.13 0.071 0.02
20100000 0.071 -0.99 0.071 -1.68 0.071 0.10 0.071 0.07
20101000 0.071 -0.96 0.066 -1.75 0.066 0.09 0.071 0.05
20102000 0.071 -1.05 0.076 -1.65 0.066 0.07 0.071 0.02
20103000 0.066 -0.99 0.071 -1.73 0.071 0.10 0.076 0.08
20104000 0.071 -0.98 0.071 -1.61 0.071 0.09 0.071 0.13
20105000 0.066 -0.91 0.071 -1.67 0.071 0.09 0.071 0.00
20106000 0.066 -1.04 0.071 -1.70 0.066 0.19 0.076 -0.01
20107000 0.066 -1.05 0.076 -1.67 0.071 0.11 0.071 0.01
20108000 0.066 -1.06 0.076 -1.64 0.071 0.13 0.076 0.02
20109000 0.071 -1.04 0.076 -1.65 0.071 0.18 0.071 0.04
20110000 0.071 -1.02 0.076 -1.69 0.071 0.09 0.071 0.06
20111000 0.066 -1.05 0.076 -1.69 0.071 0.18 0.071 0.02
20112000 0.076 -1.12 0.071 -1.74 0.071 0.09 0.071 -0.00
20113000 0.066 -0.99 0.071 -1.63 0.071 0.09 0.071 -0.00
20114000 0.071 -1.09 0.071 -1.72 0.071 0.04 0.071 0.05
20115000 0.071 -0.98 0.071 -1.66 0.071 0.14 0.071 0.10
20116000 0.076 -1.00 0.076 -1.66 0.071 0.08 0.071 0.02
20117000 0.071 -1.02 0.076 -1.61 0.071 0.09 0.071 0.04
20118000 0.066 -1.02 0.071 -1.67 0.071 0.17 0.071 0.02
20119000 0.066 -1.06 0.076 -1.71 0.071 0.13 0.071 0.03
20120000 0.071 -0.92 0.071 -1.67 0.066 0.10 0.071 0.02
20121000 0.066 -1.04 0.066 -1.67 0.071 0.10 0.071 0.07
20122000 0.066 -1.00 0.076 -1.65 0.071 0.07 0.071 0.01
20123000 0.066 -1.03 0.071 -1.58 0.071 0.07 0.071 0.07
20124000 0.066 -0.96 0.071 -1.65 0.071 0.12 0.071 0.02
20125000 0.066 -0.98 0.071 -1.62 0.071 0.07 0.071 0.05
20126000 0.066 -1.01 0.071 -1.64 0.071 0.14 0.071 0.08
20127000 0.066 -1.02 0.076 -1.68 0.071 0.08 0.071 0.07
20128000 0.071 -0.96 0.071 -1.64 0.071 0.12 0.071 -0.00
20129000 0.071 -0.89 0.071 -1.67 0.071 0.07 0.071 -0.03
20130000 0.071 -0.88 0.071 -1.70 0.071 0.12 0.071 0.02
20131000 0.071 -0.99 0.071 -1.67 0.071 0.17 0.071 0.07
20132000 0.066 -1.03 0.071 -1.68 0.071 0.13 0.071 0.05
20133000 0.066 -0.99 0.071 -1.61 0.071 0.08 0.071 0.05
20134000 0.066 -1.05 0.071 -1.71 0.071 0.04 0.071 0.05
20135000 0.071 -0.99 0.071 -1.64 0.066 0.13 0.071 0.06
20136000 0.066 -0.94 0.071 -1.70 0.076 0.03 0.071 0.01
20137000 0.066 -0.96 0.071 -1.58 0.071 0.16 0.071 0.07
20138000 0.066 -0.95 0.071 -1.63 0.071 0.19 0.071 0.04
20139000 0.071 -0.94 0.071 -1.63 0.071 0.04 0.071 0.03
20140000 0.066 -0.99 0.071 -1.64 0.071 0.16 0.071 0.03
20141000 0.071 -1.07 0.076 -1.63 0.066 0.09 0.071 0.02
20142000 0.071 -0.94 0.071 -1.67 0.071 0.14 0.071 0.01
20143000 0.071 -0.93 0.071 -1.67 0.071 0.14 0.071 0.04
20144000 0.071 -0.96 0.071 -1.63 0.071 0.10 0.071 0.08
20145000 0.066 -1.05 0.076 -1.64 0.071 0.08 0.071 0.05
20146000 0.066 -1.02 0.076 -1.60 0.066 0.12 0.071 0.08
20147000 0.066 -1.02 0.071 -1.65 0.071 0.12 0.071 0.03
20148000 0.071 -1.01 0.071 -1.60 0.071 0.15 0.071 0.04
20149000 0.066 -0.95 0.071 -1.64 0.071 0.08 0.071 0.07
20150000 0.066 -1.00 0.076 -1.64 0.071 0.14 0.071 -0.00
